name,name_kana,lat,lng,region,series,categories,description,key
ザバブルク城,ざばぶるくじょう,51.5437328,9.5373196,ドイツ,ヨーロッパ・リベンジ,海外企画,『眠れる森の美女』の城のモデルとされる古城。この近くのB83号線沿いで宿が見つからず野宿する事態になった(通称「ドイツテント事件」)。,ザバブルク城
オーデンセ,,55.3997225,10.3852104,デンマーク,ヨーロッパ・リベンジ,海外企画,野宿の翌日に向かった宿泊地。,オーデンセ
コペンハーゲン,,55.6867243,12.5700724,デンマーク,ヨーロッパ・リベンジ,海外企画,グレートベルト・リンクを経由してシェラン島に渡り到着した街。ここでレンタカーを返却した。,コペンハーゲン
マルメ,,55.6052931,13.0001566,スウェーデン,ヨーロッパ・リベンジ,海外企画,コペンハーゲンから高速船で渡ったスウェーデンの街。ここで新たにレンタカー(ボルボ・S80)を借りた。,マルメ
ムンク美術館,むんくびじゅつかん,59.9170237,10.7743548,ノルウェー,ヨーロッパ・リベンジ,海外企画,オスロにある美術館。ここで購入した『叫び』モチーフの風船人形「ムンクさん」が、後の「連続テレビ小説」ミニコーナーの主役になった。,ムンク美術館
トロンハイム,,63.4304475,10.3952118,ノルウェー,ヨーロッパ・リベンジ,海外企画,オスロから向かった街。この先ナルヴィク経由ルートを選んだことで、ほぼ走り詰めの過酷な旅程となった。,トロンハイム
ナルヴィク,,68.4383796,17.4271978,ノルウェー,ヨーロッパ・リベンジ,海外企画,北極圏に再突入した後に経由した街。車内で流れた曲をきっかけに大泉のテンションが大きく崩れる場面があった。,ナルヴィク
サンタクロース村,さんたくろーすむら,66.5432629,25.8458339,フィンランド,ヨーロッパ・リベンジ,海外企画,ロヴァニエミにあるサンタクロースに会える施設。大泉が頼んだプレゼントはハンバーグだった。,サンタクロース村
ヘルシンキ,,60.1666204,24.9435408,フィンランド,ヨーロッパ・リベンジ,海外企画,旅の最終目的地であるフィンランドの首都。ヘルシンキ・ヴァンター国際空港から帰国した。,ヘルシンキ
サンホセ,,9.9327707,-84.0796144,コスタリカ,中米・コスタリカで幻の鳥を激写する!,海外企画,2001年3月、“幻の鳥”ケツァールの撮影旅の拠点となったコスタリカの首都。フアン・サンタマリーア国際空港から入国した。,サンホセ
コルコバード国立公園,,8.545183,-83.5691725,コスタリカ,中米・コスタリカで幻の鳥を激写する!,海外企画,チャーター便で向かった国立公園。小さなトカゲなどは撮影できたが、ケツァールには出会えなかった。,コルコバード国立公園
サン・ヘラルド・デ・ドータ,,9.5572547,-83.8052044,コスタリカ,中米・コスタリカで幻の鳥を激写する!,海外企画,標高2000メートルの高地にある集落。最後のチャンスで訪れ、見事ケツァールの撮影に成功した。,サン・ヘラルド・デ・ドータ
ホワイトホース,,60.721571,-135.054932,カナダ,ユーコン川160キロ 〜地獄の6日間〜,海外企画,2001年7月、罰ゲームとして行われたユーコン川カヌー下りの拠点となったユーコン準州の州都。,ホワイトホース
レイク・ラバージ,れいく・らばーじ,61.1724677,-135.1815028,カナダ,ユーコン川160キロ 〜地獄の6日間〜,海外企画,水上飛行機で向かった湖。ここでテント設営やカヌー講習などのアウトドア訓練を行い、カヌー下りをスタートした。,レイク・ラバージ
フータリンカ,ふーたりんか,61.5855391,-134.9040336,カナダ,ユーコン川160キロ 〜地獄の6日間〜,海外企画,カヌーで50km地点まで漕ぎ進んだ到達地点。,フータリンカ
リトル・サーモン,りとる・さーもん,62.0529511,-135.6844146,カナダ,ユーコン川160キロ 〜地獄の6日間〜,海外企画,160kmのカヌー下りのゴール地点。ガイドのメアリー・ウォールデンが一行を出迎えた。,リトル・サーモン
ハノイ,,21.0283334,105.854041,ベトナム,原付ベトナム縦断1800キロ,海外企画,2002年7月、レギュラー放送最終企画として行われた原付(ドリームII)でのベトナム縦断のスタート地点。ホテル・ニッコー・ハノイから出発した。,ハノイ
ヴィン,,18.7358406,105.6906101,ベトナム,原付ベトナム縦断1800キロ,海外企画,縦断2日目の到着地。この日、鈴井のシャツの背中には「ヴィン→フエ 390km 1918時必着」と書かれていた。,ヴィン
フエ,,16.4639321,107.5863388,ベトナム,原付ベトナム縦断1800キロ,海外企画,旧王朝の都として知られる古都。ヴィン・ドンホイを経て到着した。,フエ
ハイヴァン峠,はいゔぁんとうげ,16.218612,108.1030613,ベトナム,原付ベトナム縦断1800キロ,海外企画,フエとダナンの間にある峠道。原付で越えた。,ハイヴァン峠
ホイアン,,15.8880397,108.3367883,ベトナム,原付ベトナム縦断1800キロ,海外企画,ダナンを経て到着した古い町並みで知られる港町。,ホイアン
ニャチャン,,12.2084991,109.2871204,ベトナム,原付ベトナム縦断1800キロ,海外企画,クイニョンを経て到着したビーチリゾート。鈴井のトランシーバー紛失をきっかけに、新品を届けに来た鈴井夫人と落ち合う手はずが取られた街。,ニャチャン
ダラット,,11.9402416,108.4375758,ベトナム,原付ベトナム縦断1800キロ,海外企画,高原の避暑地。ソフィテル・ダラット・パレスに宿泊した。,ダラット
ホーチミン,,10.7737261,106.7166008,ベトナム,原付ベトナム縦断1800キロ,海外企画,"ハノイから約2,000kmにおよぶ縦断のゴール地点。番組レギュラー放送6年間の集大成企画がここで幕を閉じた。",ホーチミン
フォークストン,,51.0791335,1.1794073,イギリス,ヨーロッパ21ヵ国完全制覇,海外企画,カレーからユーロトンネルシャトルで国境を越えて上陸したイギリス側の町。,フォークストン
ブローニュ=シュル=メール,,50.7259985,1.6118771,フランス,ヨーロッパ21ヵ国完全制覇,海外企画,ブルージュ(Brugge)へ向かうはずが道路看板を見間違え、逆方向のブローニュ(Boulogne)に着いてしまった町。,ブローニュ=シュル=メール
チロル,,47.2231930,11.5261028,オーストリア,ヨーロッパ21ヵ国完全制覇,海外企画,フュッセンからファドゥーツへ向かう途中に通過したオーストリアの州。座標は州の代表点。,チロル
ペルピニャン,,42.6985304,2.8953121,フランス,ヨーロッパ21ヵ国完全制覇,海外企画,スイスから地中海沿いを走る強行軍の途中、仮眠を取った町。,ペルピニャン
ブール=マダム,,42.4349079,1.9438071,フランス,ヨーロッパ21ヵ国完全制覇,海外企画,ピレネー山中のスペイン国境の町。ここから折り返してポワティエへ向かった。,ブール=マダム
ランス,,49.2577886,4.0319260,フランス,ヨーロッパ・リベンジ,海外企画,パリを出発してドイツへ向かう途中に通過した町。,ランス
ストラスブール,,48.5846140,7.7507127,フランス,ヨーロッパ・リベンジ,海外企画,本来はザールブリュッケン経由でドイツに入る予定が、鈴井貴之の道間違いでここを経由することになり100kmをロスした。,ストラスブール
フランクフルト,,50.1106444,8.6820917,ドイツ,ヨーロッパ・リベンジ,海外企画,ドイツ入国後に通過した都市。,フランクフルト
アルスフェルト,,50.7652200,9.3014400,ドイツ,ヨーロッパ・リベンジ,海外企画,「メルヘン」がテーマの旅で立ち寄ったメルヘン街道の町。,アルスフェルト
トレンデルブルク,,51.5702326,9.3936842,ドイツ,ヨーロッパ・リベンジ,海外企画,初日の夜、宿が見つからず「ドイツテント事件」の野宿をした地点(国道83号沿い、この町の北十数km)。,トレンデルブルク
ハンブルク,,53.5501721,10.0013165,ドイツ,ヨーロッパ・リベンジ,海外企画,デンマークへ北上する途中に通過した都市。,ハンブルク
ウッデバラ,,58.3490555,11.9382855,スウェーデン,ヨーロッパ・リベンジ,海外企画,マルメでレンタカーを借り直した後、スカンディナヴィア半島で最初に泊まった町。,ウッデバラ
リレハンメル,,61.1333408,10.4265855,ノルウェー,ヨーロッパ・リベンジ,海外企画,オスロからトロンハイムへ北上する途中に通過した町。,リレハンメル
ロヴァニエミ,,66.5025537,25.7303912,フィンランド,ヨーロッパ・リベンジ,海外企画,ナルヴィクから移動して宿泊した北極圏の町。この道中で「大泉崩壊」が起きた。,ロヴァニエミ
ユヴァスキュラ,,62.2416720,25.7495806,フィンランド,ヨーロッパ・リベンジ,海外企画,サンタクロース村からヘルシンキへ南下する途中に宿泊した町。,ユヴァスキュラ
クリントン,,35.5156056,-98.9673069,アメリカ合衆国,アメリカ合衆国横断,海外企画,サンタフェからテキサス州を抜けて到着した、オクラホマ州の宿泊地。,クリントン
バッファロー,,35.8856194,-87.8066920,アメリカ合衆国,アメリカ合衆国横断,海外企画,テネシー州の宿泊地。翌朝ここで鈴井貴之が車と部屋の鍵を同時に閉じ込める「インキー事件」が起きた。,バッファロー
ナッシュビル,,36.1622767,-86.7742984,アメリカ合衆国,アメリカ合衆国横断,海外企画,マンモスケーブからバージニア州へ向かう途中に通過した都市。,ナッシュビル
マリオン,,36.8331284,-81.5195150,アメリカ合衆国,アメリカ合衆国横断,海外企画,ゴール前夜に宿泊したバージニア州の町。,マリオン
啓徳空港,,22.3301046,114.1989492,香港,香港大観光旅行,海外企画,一行が降り立った当時の香港国際空港(九龍の啓徳空港。取材直後にチェクラップコクへ移転)。,啓徳空港
中環,,22.2818286,114.1582784,香港,香港大観光旅行,海外企画,ホテルから最初に向かった香港島の超高層ビル街。ここからピークトラムでヴィクトリア・ピークへ向かった。,中環
シアトル,,47.6038321,-122.3300620,アメリカ合衆国,北極圏突入 〜アラスカ半島620マイル〜,海外企画,羽田からアンカレッジへ向かう際の乗り継ぎ地。,シアトル
キャントウェル,,63.3981910,-148.7620492,アメリカ合衆国,北極圏突入 〜アラスカ半島620マイル〜,海外企画,デナリ国立公園のワイルドライフツアーの拠点として2泊した町。,キャントウェル
ベリー・スプリングス,,-12.7220385,131.0048008,オーストラリア,"オーストラリア大陸縦断3,700キロ",海外企画,縦断1日目にダーウィンを出て最初に立ち寄ろうとした地点。氾濫していたため取りやめになった。,ベリー・スプリングス
テリトリー・ワイルドライフ・パーク,,-12.7064814,130.9896507,オーストラリア,"オーストラリア大陸縦断3,700キロ",海外企画,縦断1日目に訪れたが、園内が広すぎて見学を諦めた動物公園。,テリトリー・ワイルドライフ・パーク
クアラ・テンベリン,,4.0746074,102.3229998,マレーシア,マレーシアジャングル探検,海外企画,クアラルンプールからタマン・ネガラ国立公園へ向かう際に経由した船着き場。,クアラ・テンベリン
ビッグ・サーモン,,61.8666670,-134.9333330,カナダ,ユーコン川160キロ 〜地獄の6日間〜,海外企画,カヌー川下り110km地点の野営地。,ビッグ・サーモン
タインホア,,19.9781573,105.4816107,ベトナム,原付ベトナム縦断1800キロ,海外企画,ハノイを出発して最初に通過した省。座標は省の代表点。,タインホア
ドンホイ,,17.4689738,106.5998415,ベトナム,原付ベトナム縦断1800キロ,海外企画,ヴィンからフエへ向かう途中に通過した町。,ドンホイ
ダナン,,16.0685010,108.2240242,ベトナム,原付ベトナム縦断1800キロ,海外企画,ハイヴァン峠を越えた先の都市。,ダナン
クイニョン,,13.7549672,109.1767596,ベトナム,原付ベトナム縦断1800キロ,海外企画,ホイアンから南下して宿泊した町。,クイニョン
ファンラン,,11.5652939,108.9995634,ベトナム,原付ベトナム縦断1800キロ,海外企画,ニャチャンからダラットへ向かう途中に通過した町。,ファンラン
ジャラン・ベサール・スタジアム,,1.31,103.8602778,シンガポール,ジャングル・リベンジ,海外企画,「シンガポールでサッカー観戦後に陸路でアンコール・ワットへ行く」という騙し企画の舞台。2004年3月31日のW杯1次予選シンガポール対日本戦を鈴井・大泉が観戦した。,ジャラン・ベサール・スタジアム
ローマ,,41.8933,12.4829,イタリア,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,「ヨーロッパ21ヵ国完全制覇」開始から丁度9年後の2006年8月22日に到着した旅の起点。バチカン市国へ入国するため、従来の凱旋門前ではなくローマからのスタートとなり、ここでレンタカーを借りた。,ローマ
バチカン市国,ばちかんしこく,41.9022222,12.4533333,バチカン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,過去2回のヨーロッパ企画で回り切れなかった国のひとつ。サン・ピエトロ大聖堂を訪れて入国を果たした。座標はサン・ピエトロ大聖堂。,バチカン市国
フィレンツェ,,43.7731,11.2560,イタリア,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月23日の宿泊地。座標は市中心部(ドゥオーモ付近)で代用。,フィレンツェ
サンマリノ市,さんまりのし,43.9345833,12.4472778,サンマリノ,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,過去2回のヨーロッパ企画で回り切れなかった国のひとつ。フィレンツェからボローニャへの道中で入国したと推定される。,サンマリノ市
ボローニャ,,44.4938,11.3426,イタリア,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月24日の宿泊地。座標は市中心部(マッジョーレ広場付近)で代用。,ボローニャ
ピサの斜塔,ぴさのしゃとう,43.7230556,10.3964167,イタリア,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月25日に立ち寄った観光名所。,ピサの斜塔
バルセロナ,,41.3870,2.1701,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月26日の宿泊地。マルセイユを通過してスペインに入った。座標は市中心部(カタルーニャ広場付近)で代用。,バルセロナ
クエンカ,,40.0704,-2.1374,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月27日の宿泊地。バレンシアを経由して到着した崖上の世界遺産都市。,クエンカ
カンポ・デ・クリプターナ,,39.4058,-3.1249,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,『ドン・キホーテ』の風車で知られるラ・マンチャ地方の村。8月28日に立ち寄った。,カンポ・デ・クリプターナ
ウベダ,,38.0138,-3.3706,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月28日の宿泊地となったアンダルシアの世界遺産都市。,ウベダ
アルハンブラ宮殿,あるはんぶらきゅうでん,37.1761,-3.5881,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月29日にグラナダで訪れた観光名所。,アルハンブラ宮殿
アルコス・デ・ラ・フロンテーラ,,36.7503,-5.8117,スペイン,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,8月29日の宿泊地。国営ホテル「パラドール」に宿泊した白い村。,アルコス・デ・ラ・フロンテーラ
ロカ岬,ろかみさき,38.780404,-9.498878,ポルトガル,ヨーロッパ20ヵ国完全制覇 完結編,海外企画,ユーラシア大陸最西端の岬。8月30日にリスボンを経てゴールし、「ヨーロッパ完全制覇」企画が一応の完結を見た。,ロカ岬
ナイロビ,,-1.2864,36.8172,ケニア,初めてのアフリカ,海外企画,ドバイ経由で到着した旅の起点。現地の床屋「Mister Cutts」で全員が散髪し、近郊のジラフ・センターでキリンを観察した。,ナイロビ
アルーシャ,,-3.3667,36.6833,タンザニア,初めてのアフリカ,海外企画,ナイロビから車で移動したタンザニア側の拠点の町。ここから小型機でサファリへ向かった。,アルーシャ
マニャラ湖,まにゃらこ,-3.5833,35.8333,タンザニア,初めてのアフリカ,海外企画,小型機でレイク・マニャラ空港に降り立ち、野生動物を観察した湖。,マニャラ湖
ンゴロンゴロ保全地域,,-3.1758,35.5808,タンザニア,初めてのアフリカ,海外企画,巨大なクレーターの中で野生動物を観察した保全地域。座標はンゴロンゴロ・クレーター。,ンゴロンゴロ保全地域
セレンゲティ国立公園,せれんげてぃこくりつこうえん,-2.3328,34.5667,タンザニア,初めてのアフリカ,海外企画,サファリの最終目的地。テント同然のホテルの部屋に夜中ライオンとバッファローが接近し、藤村Dが徹夜でスマートフォン撮影を試みた。,セレンゲティ国立公園
セント・パンクラス駅,せんと・ぱんくらすえき,51.53,-0.125,イギリス,21年目のヨーロッパ21ヵ国完全制覇,海外企画,パリからユーロスターで到着したロンドンのターミナル駅。ここからレンタカーでアイルランドを目指した。,セント・パンクラス駅
